,text
3607,"Muy mala atención , no te ayudan en nada el cajero  Luis Alberto Carderon muy déspota es por eso que le pedí su nombre y muy payaso me dio el papel y la pluma  que lo apuntara que el no tenia problema , quise pasar con un ejecutivo y…"
3608,"Ineptitud desde el que te da el boleto hasta el director, no recomiendo"
3609,Muy mal servicio no me quieren ayudar con una reposición y me trataron como un tonto el cajero Luis Alberto Calderón muy prepotente no se cómo o de dónde sacan ese personal en verdad nefasto
3610,Llevo ya 1 hr 1/2 esperando a un ejecutivo y solo pasan a personas sin turno.. no es posible que sean tan lentos y los que están en la puerta no hacen nada por ayudarte ...  según los acaban de cambiar pero el servicio anterior era mejor ... ahora entiendo por que nadie quiere hacer tramites en las sucursales de bancomer
3611,"Super recomendado, pidan ir con Jorge Luis Neri, excelente atención al cliente y muy paciente!"
3612,no abrieron hoy
3613,Servicio  ¡ Excelente!!!!!!
3614,Excelente que este abierto los sábados
3615,"El personal de todo tiempo siempre es atento y dispuesto a ayudar a la gente y abre los sábados, ycierra a las 3 p.m; aunque hay gente que llega 2:59 y quiere que se le atienda rápido.

La reducción de cajas en ventanilla disminuyó la…"
3616,Pésimo servicio aún siendo tarjetabiente
3617,"Los trabajadores antienden a la hora que quieren y no te solucionan nada, fui una vez por un cambio de tarjeta y me dijeron que no se podía fuí a otro banco y sin problemas"
3618,TERRIBLE SERVICIO. Fui directamente con un ejecutivo y pasaron mi turno como el procedimiento de siempre. El detalle es que la Ejecutiva que estaba me dejó esperando para salir a platicar con sus amigas y para acabarla se fue a otro lado…
3619,Rápido y amable
3620,"Buen servicio y atencion. Da servicio los dias sabados, la sucursal."
3621,"Son prepotentes y se la pasan platicando, valiendoles un cacahuate el tiempo de los clientes"
3622,Abre los sábados
3623,Las veces que me han atendido ofrecen un buen servicio.
3624,Sucursal pequeña que temprano no tiene gente.
3625,Regularmente vengo a este banco y nunca he tenido algún inconveniente lo único que le hace falta mejorar es que tengan todas las cajas abiertas se junta la gente y su servicio es muy lento
3626,Horrible atención
3627,Te atienden rápido
3628,Bien ubicado y tranquilo para las transacciones
3629,Es molesto que no te atiendan por que no tienes cuenta con. Ellos
3630,"Los días sábados está abierto y puedes acceder a todos los servicios, hay una practi-caja en donde puedes realizar depósitos en efectivo y retirar, es un lugar seguro."
3631,Poca gente y abre los sábados
3632,Estacionamiento gratis mientras vas al banco. Solo se llena en quincenas pero es más fácil hacer operaciones aquí que en suc. Progreso. Hay dos cajeros electrónicos de pagos y tres cajeros automáticos.
3646,Saben si está abierta está sucursal
3647,"LLEVO 2 MESES CON PROBLEMAS RESPECTO A UN CARGO NO RECONOCIDO Y LA REPOSICION DE MI TARJETA DE DEBITO. HE RECIBIDO UNA PESIMA ATENCION Y SERVICIO POR PARTE DE LA DIRECTORA BLANCA VALVERDE DE LA SUCURSAL EN Monte Líbano 915, Lomas de…"
3648,"La mejor sucursal, sus cajeros son las personas más atentas y amables del mundo"
3649,"Pésimo servicio de Liliana Moreno Duarte. No da seguimiento, no avisa sobre cómo va el trámite, jamás se comunica para dar información sobre la cuenta cuando dice que lo va a hacer. Hay que ir a sucursal cada vez que requieres información."
3650,"Buen servicio. Eso sí, urge reforzar la seguridad."
3651,Muy buena atención
3652,NO TIENEN TELEFONO CORRECTO CORREGIR
3653,No tienen orden en los turnos en caja
3654,"No contestan el teléfono, lo descuelgan para no hacerlo. A qué hora atienden?"
3656,"No dejan entrar, entonces para qué sirve si el publico no lo puede usar!
Basura"
3657,No hay acceso quitenlo hace perder tiempo
3658,Este cajero es de uso interno
3659,"No es una sucursal abierta al publico, pero con suerte puedes pasar"
3673,"El servicio no es muy amable por parte de los ejecutivos. Los cajeros son otra cosa, más rápidos y eficientes. Es más rápido usar las practicajas que pasar a la sucursal"
3674,"Felicidades Bancomer cada vez te superas a ti mismo en ser un asco de empresa, una zona de autoservicio proclamada de ser 24hrs, cerrada en un sábado a las 9am, felicidades por ser cada vez peores"
3675,Lugar céntrico de acceso rapido
3676,"Pésimo personal, prefieren tener filas y filas en las practicajas antes de apagar su cigarro y atender ventanillas. A partir de hoy trataré de evitar esta sucursal"
3677,Rápido
3678,"Me ha superado la necesidad de utilizar más seguido el cajero automático o la practicaja, es una pena que está sucursal sea tan pequeña, y que habiendo tantos cajeros automáticos o practicajas, solo funcione uno para tanta gente que no…"
3679,Casi siempre está lleno por ser una sucursal pequeña
3680,"Servicios cordial por parte de los ejecutivos, aunque el tiempo de espera deja mucho que desear"
3681,"Los ejecutivos son muy lentos, ni hay mucha gente. Pero los ejecutivos no atendien a nadie. Es rápido si vas a cajas. De lo contrario no es recomendado"
3682,"Los ejecutivos son groseros, se la pasan platicando y no pasan a la gente aunque no estén ocupados y cuando uno se queja se ponen groseros en plan de que les vale. Pésimo servicio. Deberían cambiar toda la plantilla de ejecutivos y la supuesta gerente que le falta educación y calidad de servicio."
3683,"Muy mal servicio, si eres estudiante y en la escuela te solicitan hacer pagos pero no usando la practicaja o no eres cliente BBVA te atienden casi hasta el final, una hora esperando para hacer un pago en menos de 5 minutos, solo veía como la gente que llegó después de mi se iba antes"
3684,"El día que fui por una tarjeta me tardaron  más de una hora  el sistemas  abeses es muy lento.
El banco es grande y en una muy buena ubicación pero ay días que se junta mucha gente"
3685,"Super pésimo servicio, las personas que se suponen que están en la entrada para atención al cliente no ayudan en nada solo tiran de a locos a la gente, pides hablar con un encargado o gerente y los niegan, tengan o no gente se tardan y no atienden al público!!!"
3686,El personal de banco es educado y atento. La entrada al estacionamiento es muy tranquila.
3687,El servicio más lento de Bancomer y además nada de atención de sus empleados
3688,"Los ejecutivos estúpidos no te ayudan en nada solo están ahí para hacer todo mas complicado encima los inútiles e idiotas no te pueden ayudar y se molestan si pides hablar con alguien superior a ellos, me da asco con solo verla."
3689,Por lo general no tiene mucha gente y la atención es muy buena
3690,Demasiado lentos los ejecutivos
3691,Un banco muy grande y rapido
3692,"(Traducción de Google) Regules

(Original)
Regules"
3696,"El personal es super amable y atento, de las mejores atenciones que he recibido en un banco.
Aunque regularmente hay mucha gente y hay que esperar, el servicio es muy bueno."
3697,"Exelente ubicación!
Dentro de una pequeña plaza.
Estacionamiento amplio y seguro.
Atención buena."
3698,"El trato del personal es malo, no tienen una organizacon a la hora de atender y mas en estos momentos con el tema de la pandemia ( ayer fui a reactivar mis alertas bancomer, tuve que esperar en sucursal mas de 1hr y media, sin ser atentido,…"
3699,"Son amables y atienden de buena forma, felicidades"
3700,"Buen
servicio"
3701,El área del cajas bien. En promedio te atienden rápido. Los que demoran mucho es servicio al cliente
3702,"Muy mal organizado, saben regalar los clientes, pero no dan servicio, siempre ha pocas cajas funvionando. Se espera horas, por mal organizado. Pesimo"
3703,"No respetan los turnos, pasan a quienes ellos quieren primero."
3704,"Pésimo servicio, personal con criterio nulo. Solo te dan vueltas y nunca te resuelven."
3705,Pesima atención por parte de los empleados (creo que es politica de la empresa) el area de cajeros bien aunque las practicajas son viejas (1ra generación) y no leen a veces los billetes
3706,"Servicio aceptable, cajeros y practi-caja funcionan sin falla"
3707,Buen servicio
3708,"SOLO EH USADO LOS CAJEROS AUTOMATICOS, SON ESPACIOSOS PARA QUE NO TENGAS A NADIE ATRAS DE TI VIENDOTE, TIENEN VARIOS Y FUNCIONAN BASTANTE BIEN, CUENTAN CON PRACTICAJAS PARA REALIZAR DEPOSITOS"
3709,"Pésimo servicio.
Horrible para decir la verdad, me tardaron 1 hora en espera & 1 en atenderme.
Los ejecutivos se la pasan platicando entre ellos.
La verdad no regresaré a esa socursal, & no recomiendo que vayan."
3710,"Los cajeros al parecer están coludidos con el crimen organizado, así que aguas!"
3711,No hay seguridad
3712,"El servicio es pésimo, demasiado lento"
3713,"El servicio es pésimo.
Tardan mucho en atender y lo hacen de mala forma."
3714,"No abren a la hora señalada, les preguntas al personal y contestan de mala gana"
3715,"La sucursal es amplia, pero el servicio exageradamente lento, pocas cajas abiertas y mucha lentitud de los empleados"
3716,Definitivo asistir en sábado
3717,"(Traducción de Google) Super leeeento

(Original)
Súper leeeento"
3722,"Se entiende que hay pocos ejecutivos por la pandemia, sin embargo se tardan bastante los dos que están trabajando, Solo éramos 4 personas, espere 1 hora antes de retirarme. A demás se hace un revoltijo con tanta gente que no sabe ni donde formarse"
3723,"Sucursal siempre muy concurrida, aunque hay otras en los alrededores, eso no hace que está tenga mejor demanda, como todas las sucursales presenta varias cajas automáticas, unas para retirar dinero y tres para hacer depósitos,…"
3724,"muy accesible en transporte público y automovil, tiene un pequeño estacionamiento, siempre muy concurrido"
3725,"Me agrada la atención que dan en las practicajas, sí tienes una duda te la acalaran y te ayudan"
3726,Excelente atención que nos brindó el Lic. Barrera
3727,"En lo particular he ido a esa sucursal y me han atendido y solucionado mis problemas, además sus cajeros automáticos son desde para realizar retiros hasta depósitos de cheques 👍"
3728,"Pésima atención
Hice la consulta para que el banco me extienda una carta específica antes de pedir ficha y me dijeron que la directora de la sucursal había autorizado el tramite. Luego de esperar 1 hora me indicaron que dicho tramite no era posible cuando inicialmente me habían dicho que si."
3729,Trato déspota ha ia el cliente
3730,Pésima atención y servicio muy lento. En las noches roban en ese cajero.
3731,Normalmente es buena sucursal pero últimamente el servicio de cajeros nada bien o fuera de servicio o se traga las tarjetas.
3732,Excelente que sea tan grande el área de cajeros automáticos
3733,Lo bueno de éste bancomer es que tiene siete cajeros y 2 d pago ya que todos los bancomer siempre están a reventar pero en este esperaras un poco menos muy recomendable ya que casi siempre todos funcionan
3734,"A pesar de tener estacionamiento pequeño, tienen lugar para discapacitados y acceso con mismas características."
3735,"No tengo nada contra la Institución, pero esta vez si fallaron, las 2 practicajas que hay en la sucursal Las Bombas no funcionan y nadie de la sucursal se preocupo por informar que sucedía y el calor a todo lo que da."
3736,"Muy mal que ya no dejen pagar en caja y ahora se tenga que hacer en el cajero, habrá mas gente (ya era un caos) ahora será peor"
3737,No puede ser que te tardes una hora para aclarar algo con los ejecutivos
3738,Cierran media hora antes de la hora de cierre
3739,"la atención es pésima y los ejecutivos son prepotentes, no lo recomiendo para nada"
3740,La sucursal siempre está atascada porque los cajeros hombres son muy muy lentos
3741,Siempre a la orden nunca fallan las prácticas
3742,"El estacionamiento es un caos y para pasar con un ejecutivo es una eternidad!
Mejor vayan al Bancomer que está en el Chedraui de Calzada del Hueso!"
3751,"Pésima atención, el horario de apertura es a las 10:00am no a las 8:30am a pesar que los ejecutivos se encuentran en la sucursal desde las 8:30"
3752,"Pésimo manejo de las medidas por Covid. La gente que va a pasar a ventanilla hace un fila inmensa y nunca ninguno de los trabajadores salió a verificar la sana distancia, en otras sucursales sí lo hacen. Tardan infinidad de tiempo para…"
